Compound_name,Fragment,Insp_frag_found,dockedSMILES,fragSMILES,SuCOS_score,Avg_SuCOS_score
GIA-UNK-d2d-2,x0540,1,O=C(NC1CCCCC1NC(=O)c1ccncc1)c1ccccc1,OC(NCCC1CCNCC1)NC1CCCCC1,0.38068812447730116,0.03172667699190369
JON-UIO-066-11,x0692,0,CCC(=O)N1CC[NH+](Cc2ccccc2C[NH+]2CCN(C(=O)C(O)F)CC2)CC1,CC1CCCC(CN2CCN(C(C)O)CC2)C1,0.425296962037211,0.14642313841100077
RAF-POL-9fc-2,x0107,0,[NH3+]CCNC(=O)N1CC(=O)Nc2ccccc2C1,CC(O)NC1CNCCC1C,0.3331142538294757,0.07865636106420534
SEA-TRI-078-1,x0107,0,C=CC(=O)N1Cc2c(OCC[NH+]3CCOCC3)cccc2C(c2cccc(Cl)c2)C1,CC(O)NC1CNCCC1C,0.4330423234715911,0.10089823811497597
AGN-NEW-051-4,x0434,1,C#Cc1ncc(C)c(CCNC(=O)CN2CC[NH2+]CC2)c1NC(=O)N(C[NH+]1CCOCC1)c1cc(C)ccn1,OC(NC1CCCCC1)NC1CCCNC1,0.4026210174001974,0.16948821448413334
MAK-UNK-105-6,x0104,1,C[NH+]1CCN(C(=O)Cc2c[nH]c3ncccc23)C(C(=O)NCCc2c[nH]c3ccc(F)cc23)C1,CC(O)NCCC1CNC2CCC(F)CC12,0.5870394849608781,0.11531733555301182
AGN-NEW-891-10,x0107,0,O=S(=O)(C=Cc1cccnc1)c1cccc(-c2ncccn2)c1,CC(O)NC1CNCCC1C,0.44632244224497547,0.09569876517321449
HIR-FOR-a67-1,x0991,0,COC(=O)C1CCN(S(=O)(=O)c2ccc(CSc3nnc(C4CCN(S(=O)(=O)c5ccccc5)CC4)o3)cc2)CC1,CCC(N)N,0.35629136870630523,0.16743712874708028
MAK-UNK-de9-21,x0874,0,C[NH2+]Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2OC(=O)c2ccc(S(N)(=O)=O)cc2)c1,NC(O)C1CCCC1C1CCSC1,0.4286774888444489,0.136273712922935
BAR-COM-4e0-54,x0995,0,O=C(NCc1cccnn1)Nc1cccc(OCC[NH+]2CCOCC2)c1,NC1CNCNC1,0.43445543527557623,0.10882373640330334
WAR-XCH-bdd-18,x0991,0,N#Cc1cccc(-c2nc(-c3cccnc3)nc3ccccc23)c1,CCC(N)N,0.45617574622640833,0.13663025518353972
NIM-UNI-363-2,x0805,0,NS(=O)(=O)c1ccc2cccc(C[NH+]3CCN(C(=O)CCl)C(c4cnccc4CCNC(=O)NC4CCCCC4)C3)c2c1,CC1CCC(S(O)(O)N2CCN(C(C)O)CC2)CC1,0.5094753759511433,0.22052607750826383
DAV-CRI-f9b-6,x1493,0,CC(N)[NH2+]C(CC(N)=O)C(=O)NC1CCC(c2nc3c(-c4ccc(S(N)(=O)=O)c([O-])c4)cccc3s2)CN1C(=O)CCl,CC(O)N1CCN(C(C)O)CC1,0.38625158293131717,0.18899579746746295
GAB-REV-df6-12,x0305,1,CCNc1ncc(C#N)cc1OCc1ccc2[nH]ccc2c1,CCNC1CCC(CN)CN1,0.41786003173763075,0.09476560596228172
MAK-UNK-9a6-15,x0874,0,C[NH2+]Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2c[nH+]ccc2N2CCCc3ccc(S(N)(=O)=O)cc32)c1,NC(O)C1CCCC1C1CCSC1,0.40186993292671536,0.14974043602027387
CHA-KIN-04a-1,x0072,1,NC(=O)CCNS(=O)(=O)CCCN(C(=O)Nc1cnccc1CNC(=O)NCCc1cc[nH]n1)C1CCCCC1,CS(O)(O)NCCC1CCCCC1,0.40344222332554863,0.1599929085975333
DAV-CRI-f9b-2,x1493,0,CC(N)[NH2+]C(CC(N)=O)C(=O)NC1CCC(c2nc3c(-c4ccc(S(N)(=O)=O)cc4)cccc3s2)CN1C(=O)CCl,CC(O)N1CCN(C(C)O)CC1,0.4066161667371059,0.18482830318674115
VIK-SYN-9a3-3,x0305,1,CC(C)NC(=O)C1CCN(C(=O)CF)CC1,CCNC1CCC(CN)CN1,0.39293680148319093,0.08424346118028152
DAV-CRI-f9b-8,x0397,0,CC(N)[NH2+]C(CC(N)=O)C(=O)NC1CCC(c2nc3c(-c4ccc([O-])c(S(N)(=O)=O)c4)cccc3s2)CN1C(=O)CCl,CC1CC(CN(C)C(O)NC2CC2)NO1,0.4506556221700352,0.21661633693047888
WIL-LEE-364-25,x0072,1,O=C([O-])C(=O)C(=O)C(=O)[N-]S(=O)(=O)[O-],CS(O)(O)NCCC1CCCCC1,0.35091924647876177,0.09360077840530084
DAR-DIA-374-1,x0104,0,Cc1cc(CN(CCC[NH+](C)CN2CCCc3ccc(S(N)(=O)=O)cc32)C(=O)NC2CC2)no1,CC(O)NCCC1CNC2CCC(F)CC12,0.38331116319815245,0.12389514802598384
JIM-PRI-216-1,x0072,1,Cc1cc(C(=O)NC(C(=O)NC(CC(C)C)C(=O)CC(C=CS(C)(=O)=O)CC2CCNC2=O)C(C)C)no1,CS(O)(O)NCCC1CCCCC1,0.42908680436981805,0.14362018094186035
JOR-UNI-61e-13,x0434,1,CCNc1ncc(C#N)cc1N(CN1CC[NH2+]CC1)C(=O)Nc1cccnc1,OC(NC1CCCCC1)NC1CCCNC1,0.4123676794356218,0.13710468387536878
WAR-XCH-b03-9,x0820,0,O=C(Nc1ccccc1)Nc1cnccc1C1(C#CC2CCCC2)CCCCC1,CC(O)NC(C)C1CCCC2CCCCC21,0.4548918904406141,0.1971055168477587
MAK-UNK-30a-16,x0995,0,N#Cc1ccc(Nc2cncc(NC(=O)Nc3ccccc3)c2)nc1,NC1CNCNC1,0.3881466901579153,0.09985861138810102
JIG-UNK-11b-2,x0946,0,N#CC(C1CCNC1=O)C(NC(=O)Cn1ccc2c(c1=O)NCO2)C(=O)C(=O)NC12CCC(C1)C2,NS(O)(O)C1CCC(Br)CC1,0.3902428814961687,0.08498253382592193
JAR-IMP-ed4-19,x0946,0,CC(=O)NCCc1c[nH]c2ccc(CC(=O)N3CCN(S(=O)(=O)c4cc(C)ccc4C)CC3)cc12,NS(O)(O)C1CCC(Br)CC1,0.5168772415618433,0.16359557107203168
CHA-KIN-bfe-8,x0967,1,NS(=O)(=O)NCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)Nc1c(F)cc(F)cc1F)c1ccccc1,CC(O)NC(CC1CCC(O)CC1)C(O)NCCCBr,0.477040552778188,0.1519561615896347
SER-UNI-400-1,x0995,0,CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1,NC1CNCNC1,0.4022875014493514,0.08610745538638799
AGN-NEW-891-11,x0434,1,COc1ccc(S(=O)(=O)C=Cc2cccnc2)cc1-c1ncccn1,OC(NC1CCCCC1)NC1CCCNC1,0.4174503657262278,0.13207205780779296
MAK-UNK-814-2,x0072,1,O=S(=O)(NCCc1ccccc1)c1nnc(C[NH+]2CCC=C(F)C2)s1,CS(O)(O)NCCC1CCCCC1,0.44062586832261863,0.14633396379438807
VIR-GIT-7b3-2,x0991,0,O=C(CCl)N1CCC(C(=O)N2CCCCC2)CC1,CCC(N)N,0.45375746594885985,0.15766809017054453
JAR-IMP-ed4-18,x0072,1,CS(=O)(=O)Nc1cccc(C(O)=CC(=O)N(c2ccc(F)cc2)C2C=CS(=O)(=O)C2)c1,CS(O)(O)NCCC1CCCCC1,0.4658819582001062,0.17985657780791284
TAM-UNI-d1c-16,x0759,0,CC(=O)Nc1cc(C#N)cc(C[NH+]2CCN(C(=O)CCl)CC2)c1,CC(O)N1CCOC(C2CCC(F)CC2)C1,0.40456885754488503,0.16345336480315661
NIM-UNI-43f-8,x0759,1,CC(=O)NCc1ccc(C2CCN(C(=O)CCl)CO2)cc1,CC(O)N1CCOC(C2CCC(F)CC2)C1,0.44405467263999804,0.1644030449237945
AND-WAB-34f-1,x0434,1,NC(=[NH2+])CC(CCN(C(=O)N=C1C=NCCC1)C1C=CC=C1)C1C=CC=C1,OC(NC1CCCCC1)NC1CCCNC1,0.43469465769202453,0.14024849576057324
JAG-SYN-9c2-7,x0759,0,O=C(Nc1ccccc1)C1CCN(C(=O)C2CO2)CC1,CC(O)N1CCOC(C2CCC(F)CC2)C1,0.43994222072855815,0.1534689507405359
NIM-UNI-43f-10,x0759,1,CC(=O)OCc1ccc(C2CCN(C(=O)CCl)CO2)cc1,CC(O)N1CCOC(C2CCC(F)CC2)C1,0.45676582179327996,0.16427287758458325
WAR-XCH-79d-8,x0734,0,O=C(CCl)N1CC[NH+](C2(c3cccnc3)CCCCC2)CC1,CC(O)N1CCN(C2CCCCC2N(O)O)CC1,0.3804554046485842,0.1442996352203485
MAR-SOS-82e-1,x0759,0,COC(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)C(=O)N1CCN(c2ccccc2)CC1,CC(O)N1CCOC(C2CCC(F)CC2)C1,0.36344368252517034,0.17549989186170437
JIA-UNI-997-3,x0107,0,CC(=O)NC(C(=O)NC(Cc1cccnc1)C(=O)CCl)c1ccccc1CS(=O)(=O)F,CC(O)NC1CNCCC1C,0.6304945892959581,0.13270466116486446
JAG-SYN-9c2-9,x0759,0,O=C(Nc1ccccc1)C1CC[NH+](CCCl)CC1,CC(O)N1CCOC(C2CCC(F)CC2)C1,0.42151443154411633,0.13256659186071032
BEN-VAN-77c-10,x0759,1,C=CC(=O)N1CCOC(c2ccc(F)cc2CC(C)Nc2ccc(C#N)cn2)C1,CC(O)N1CCOC(C2CCC(F)CC2)C1,0.4426115163249792,0.17984520677279936
SAL-INS-1ea-3,x0748,0,O=C(CCl)N1CCN(S(=O)(=O)c2ccc(Cl)s2)C(CCc2ccccc2O)C1,CC(O)NC(C)C1CCCC(Cl)C1,0.42445340351818095,0.188144046599769
GAB-REV-df6-2,x0305,1,CCNc1ncc(C#N)cc1NCc1ccc2[nH]ncc2c1,CCNC1CCC(CN)CN1,0.5889474084547276,0.1051400381001567
DR.-DNY-ae1-3,x1249,1,O=C(C=Cc1cnc2ccccc2n1)c1ccc(Cl)cc1,NCC1CCC(CNC(O)N2CCOCC2)CC1,0.5023130119270769,0.08179331187774179
JIA-UNI-12b-2,x0107,0,O=C(Nc1ccccc1CS(=O)(=O)F)NC(Cc1cccnc1)C(=O)CCl,CC(O)NC1CNCCC1C,0.42911209170228753,0.08683800858513187
BEN-VAN-c98-16,x0708,0,CC(=O)N1CC[NH+](Cc2ccc(-c3cc(C)nc(F)n3)c(F)c2)CC1,CC(O)NNC(O)C1CC2CCCCC2S1,0.4428962654311095,0.15375316684654214
JAN-GHE-bf4-2,x1392,0,C=CC(=O)N1CCN(S(=O)(=O)c2ccccc2-c2ccc(Nc3ccc(C#N)cn3)cc2)CC1,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.45021664861774835,0.18000265672625884
GAB-REV-df6-19,x0305,1,CCNc1ncc(C#N)cc1Cc1ccc2c(c1)C(=O)NC2,CCNC1CCC(CN)CN1,0.3969896983756593,0.09229329682455294
WAR-XCH-72a-11,x0759,0,N#Cc1ccccc1C[NH+](C1CCC(O)CC1)C1CCN(C(=O)C(N)=O)CC1,CC(O)N1CCOC(C2CCC(F)CC2)C1,0.4073485202093328,0.1816255269484157
WIL-LEE-364-23,x0072,1,O=C(CCc1ccoc1OCO)OC(=O)[N-]C(=O)OC(=O)C(=O)CCCC1=CCC=CO1,CS(O)(O)NCCC1CCCCC1,0.46223962559735887,0.16466663467954526
MAR-SOS-82e-3,x0991,0,C[NH+](C)C(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)C(=O)N1CCN(c2ccccc2)CC1,CCC(N)N,0.4397900827934661,0.17854752249174335
SIM-SYN-7db-1,x0692,1,O=C(NC1CCN(C(=O)CCl)CC1[NH2+]Cc1ccccc1)c1ccccc1,CC1CCCC(CN2CCN(C(C)O)CC2)C1,0.3718483543913764,0.15492420226889458
MAT-POS-bfe-2,x0072,1,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccccc1,CS(O)(O)NCCC1CCCCC1,0.4113855710256023,0.15352792599757445
JON-UIO-066-16,x0831,1,Cc1ccccc1C[NH+]1CCN(C(=O)N2CCN(C(=O)C(C)F)CC2)CC1,CC1CCCCC1CN1CCCN(C(C)O)CC1,0.48006215005036024,0.15661293498508586
DAR-DIA-a80-1,x0072,0,CCC1=CN(CC[NH+](C)C)CC(C2(c3ccc(Cl)cn3)CC2)C1,CS(O)(O)NCCC1CCCCC1,0.45224582906378485,0.1495764343202515
RHY-UNK-4b2-2,x1358,1,[NH3+]Cc1ccc(C(O)[NH2+]C2CCC(C(=O)[O-])CC2)c(O)c1,CC(O)N1CCC(C(O)NC2CCCCC2O)CC1,0.4425905129027402,0.1381221163497084
WAR-XCH-79d-14,x1478,1,Cc1ccnc2nc(C3(C#CC4CCCCC4)CCCCC3)[nH]c12,CC(O)NC1CCCNC1Cl,0.39828934420706125,0.14104340436889862
WAR-XCH-79d-4,x1425,0,Cc1ccc(S(=O)(=O)NC2CCN(C(=O)CCl)CC2)cc1,COC1CCC(N2CCN(C(C)O)CC2)CC1,0.4069638902452956,0.14743964777733368
BEN-VAN-ed8-13,x0991,0,CCNc1ccc(C#N)c(Cc2cc(NCC(=O)Nc3cccnc3)ccc2Cl)n1,CCC(N)N,0.4254293360279892,0.13359505620890338
PAU-UNI-6d1-1,x1086,1,Cn1cc(CCCc2ccccc2)c(C(=O)NCC2CCCO2)n1,CC1CC(F)CCC1CS(N)(O)O,0.4082864132703301,0.006299184533397475
WIL-WAB-128-1,x1348,0,Cc1ccc(OCC(=O)N2CCN(CCN3CC[NH+](CCC4C[NH+]=C5N=CC=CC54)CC3)CC2)cc1,COC1CCCC2SC(NC(C)O)NC12,0.34522399418106126,0.13846863863610173
MAK-UNK-9a6-13,x0305,0,C[NH2+]Cc1cc(-c2ccccc2CN2CCCc3ccc(S(N)(=O)=O)cc32)n(S(=O)(=O)c2cccnc2)c1,CCNC1CCC(CN)CN1,0.4673702052207838,0.1629163591661795
MAK-UNK-9a6-2,x0305,0,C[NH2+]Cc1cc(-c2ccccc2CN2CCCc3ccc(S(N)(=O)=O)cc32)n(S(=O)(=O)c2cccnc2)c1,CCNC1CCC(CN)CN1,0.4673702052207838,0.1629163591661795
SID-UNK-90e-1,x1420,0,N#Cc1c(C2CN(C(N)=[NH2+])CC(C(=O)CCl)[NH+]2CCc2c[nH]c3ncccc23)[nH]c2cc(S(N)(=O)=O)ccc12,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.40033241052808505,0.1649801229295401
NIM-UNI-43f-11,x0759,1,CC(=O)Sc1ccc(C2CCN(C(=O)CCl)CO2)cc1,CC(O)N1CCOC(C2CCC(F)CC2)C1,0.4379272058895467,0.16885084399804998
BEN-DND-031-2,x0434,1,O=C(Nc1ccccc1)C1CCN(C(=O)C(Cl)c2cccnc2)CC1,OC(NC1CCCCC1)NC1CCCNC1,0.4028161500673064,0.09751840070794901
CAS-DEP-167-1,x0195,0,Clc1ccc(CNc2cccnc2)c(CNc2ccccn2)c1,CN1CCCC2CCC(S(N)(O)O)CC21,0.41923785196528496,0.0892901582977607
JOR-UNI-61e-1,x0395,0,CCNc1ncc(C#N)cc1NC(=O)Nc1cccnc1,CC1NNC(CN2CCCC(F)C2)S1,0.38406404442362196,0.09375661820344414
ALI-DIA-59c-1,x1493,0,Cc1cc(CN(CCS(=O)(=O)C2CCCCC2)C(=O)NC2CC2CCCCl)no1,CC(O)N1CCN(C(C)O)CC1,0.37951501779191843,0.16141772594047785
BEN-VAN-c98-17,x0708,0,CC(=O)N1CC[NH+](Cc2ccc(-c3cc(F)nc(C)n3)c(F)c2)CC1,CC(O)NNC(O)C1CC2CCCCC2S1,0.46986153840628453,0.16127932967378888
STE-LAU-a2c-3,x0072,1,C=CC(=O)Nc1cc(N(CC)CC)c(NCC[NH+](C)C)cc1Nc1nccc(C(N)=O)n1,CS(O)(O)NCCC1CCCCC1,0.3695760503907437,0.16038602456990428
JON-MED-9b5-1,x0946,0,NC(N)=[NH+]CCCC1NC(=O)C(C2CC2)NC(=O)C(c2cncc3[nH]ccc23)NC(=O)C(C(c2ccccc2)C2CCCCC2)NC(=O)CNC1=O,NS(O)(O)C1CCC(Br)CC1,0.49823007749603176,0.19515341945442743
JAR-IMP-ed4-12,x0395,0,O=C(Nc1ccccc1O)C1CCN(C(=O)CCC(=O)N2Cc3ccccc3C(c3ccccc3)C2)CC1,CC1NNC(CN2CCCC(F)C2)S1,0.3915369123218243,0.14939973180399482
WAR-XCH-b03-20,x1493,1,O=C(Nc1ccccc1)NS(=O)(=O)c1ccc(Cl)cc1,CC(O)N1CCN(C(C)O)CC1,0.3977935812526626,0.14918783947817107
WAR-XCH-79d-10,x1493,1,O=C(Nc1ccccc1)NS(=O)(=O)c1ccc(Cl)cc1,CC(O)N1CCN(C(C)O)CC1,0.3977935812526626,0.14918783947817107
BEN-VAN-c98-13,x0831,0,CC(=O)N1CC[NH+](Cc2ccc(-c3cc(C)ncn3)c(F)c2Cl)CC1,CC1CCCCC1CN1CCCN(C(C)O)CC1,0.7149343092414875,0.19608786184348648
GAB-REV-df6-15,x0305,1,CCNc1ncc(C#N)cc1CNc1nc2ccccc2o1,CCNC1CCC(CN)CN1,0.4501209950161209,0.08559700019853561
VIK-SYN-9a3-5,x0305,1,CC(C)NC(=O)C1CCN(C(=O)CS(C)(=O)=O)CC1,CCNC1CCC(CN)CN1,0.44276345473173856,0.08885060235265715
VIR-GIT-7b3-3,x0991,0,CC(C)N(C)C(=O)C1CCN(C(=O)CCl)CC1,CCC(N)N,0.49515518748996323,0.16430996450218527
JON-UIO-cc9-6,x0748,0,CC(C1CC(=O)C=C1[O-])C1(C(=O)[O-])CCC(=O)CC1C(=O)[O-],CC(O)NC(C)C1CCCC(Cl)C1,0.4799818565924527,0.11670479341550792
WAR-XCH-bdd-40,x0991,0,O=C(c1ccccc1)N(C1CCC(O)CC1)S(=O)(=O)c1ccccc1F,CCC(N)N,0.5094863833072807,0.17358365346169016
DR.-DNY-ae1-9,x1249,1,O=C(C=Cc1cnc2ccccc2n1)c1cccc([N+](=O)[O-])c1,NCC1CCC(CNC(O)N2CCOCC2)CC1,0.3853620938810332,0.07434574264340041
DAR-DIA-a80-4,x0072,0,C[NH2+]CCN1C=C(F)CC(C2(c3ccc(Cl)cn3)CC2)C1,CS(O)(O)NCCC1CCCCC1,0.3949384662028773,0.12145629485304302
HUB-UNK-984-5,x0967,0,CC(C)(C)OC(=O)Nc1ccc(-c2ccccc2CCC(=O)NC(CC2CCNC2=O)C(=O)C(=O)NC2CC2)[nH]c1=O,CC(O)NC(CC1CCC(O)CC1)C(O)NCCCBr,0.4330862550029761,0.20239521144032083
VIK-SYN-9a3-4,x0305,1,O=C(CCl)N1CCN(c2ncccn2)CC1,CCNC1CCC(CN)CN1,0.429907551668925,0.07323458064414409
JON-UIO-cc9-4,x1382,1,CNC(=O)NC1CCOC([NH3+])(CO)O1,CC(O)NC(C)C1CCCC(Cl)C1,0.3440290435509476,0.08189295187503975
VIT-UNK-026-6,x0759,0,CC(C)(O)c1cnc(Nc2cc(O)cc(O)c2)cn1,CC(O)N1CCOC(C2CCC(F)CC2)C1,0.43242981835800687,0.1504010153044724
MAK-UNK-148-16,x0748,0,C[NH2+]Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2cncc(CNc3ccc(C#N)cn3)c2)c1,CC(O)NC(C)C1CCCC(Cl)C1,0.4683452307552058,0.16094737692009162
WAR-XCH-b03-4,x1478,1,NS(=O)(=O)c1cccc(C2(c3ccc4ccccc4c3)CCCCC2)c1,CC(O)NC1CCCNC1Cl,0.3502145922746781,0.14724089283218217
VIT-UNK-026-2,x0692,1,O=C1NC(=O)C(CCCCC(O)c2ccc(C=Cc3cc(O)cc(O)c3)cc2)N1,CC1CCCC(CN2CCN(C(C)O)CC2)C1,0.4175647245356495,0.16075253101070427
DAV-CRI-8c8-1,x1392,1,O=C1CCCN1c1cccc(C2c3ccccc3C(c3ccccc3)CN2C(=O)CCl)c1,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.7818122008409716,0.22101693132273767
MAK-UNK-30a-17,x0946,0,N#Cc1ccc(Nc2ccc(NC(=O)Nc3ccccc3)cn2)nc1,NS(O)(O)C1CCC(Br)CC1,0.2841710149076034,0.12248075435382737
SAL-INS-68b-9,x0072,0,NC(N)=[NH+]CCCC(NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C([NH3+])CO)C(=O)[O-],CS(O)(O)NCCC1CCCCC1,0.4236901364747905,0.15685832121061083
AGN-NEW-051-3,x0692,0,C#Cc1ncc(C)c(CCNC(=O)CN2CC[NH2+]CC2)c1NC(=O)N(C)c1cc(C)ccn1,CC1CCCC(CN2CCN(C(C)O)CC2)C1,0.3827054450780953,0.15603690124102434
DAR-DIA-a80-3,x0072,0,C[NH2+]CCN1C=C(F)CC(C2(c3ccc(Cl)cc3)CC2)C1,CS(O)(O)NCCC1CCCCC1,0.40266949149162434,0.12266724605136525
MAK-UNK-de9-13,x0104,0,C[NH2+]Cc1cn(S(=O)(=O)c2cccnc2)c(-c2ccccc2F)c1OC(=O)c1ccc(S(N)(=O)=O)cc1,CC(O)NCCC1CNC2CCC(F)CC12,0.35994664475714433,0.14129615581436372
BEN-VAN-d2b-13,x0305,1,C=CC(=O)NC(=O)C1CCCC1c1csc(F)c1Nc1cc(NCC)ncc1C#N,CCNC1CCC(CN)CN1,0.4896431197844725,0.13289215105774407
MAK-UNK-de8-9,x0991,0,O=C(Nc1cccnc1)Nc1cccc(N2CCN(C(=O)Cc3c[nH]c4ncccc34)CC2)c1,CCC(N)N,0.4758714376380612,0.13942376554302174
MAK-UNK-de8-2,x0991,0,O=C(Nc1cccnc1)Nc1cccc(N2CCN(C(=O)Cc3c[nH]c4ncccc34)CC2)c1,CCC(N)N,0.4758714376380612,0.13942376554302174
STU-CHA-6ca-1,x1249,1,O=C(CCl)N1CC[NH+](Cc2cc(Cl)ccc2CNC(=O)N2CCOCC2)CC1,NCC1CCC(CNC(O)N2CCOCC2)CC1,0.43457301523550645,0.07331591823761807
WAR-XCH-bdd-13,x1385,0,Cc1ccc(C(=O)N(CC2CCCCC2)c2nc3nccc(C)c3[nH]2)cc1,CC(O)N1CCN(CC2CCC(Br)S2)CC1,0.43976889087109394,0.1800721959466878
WIL-LEE-364-21,x0072,1,CNS(=O)(=O)CC(=O)N(C)C(=O)c1ccccc1C(=O)C(=O)C(=O)C=CCO,CS(O)(O)NCCC1CCCCC1,0.5581247368256519,0.15007494445598263
PAT-GYR-359-2,x1249,1,O=C(NCc1ccc(C#CBr)cc1)N1CCOCC1,NCC1CCC(CNC(O)N2CCOCC2)CC1,0.48574993064180183,0.08890632353431592
STU-CHA-83d-3,x0946,0,N#CCC(=O)N1CCC(C[NH+]2CCc3ccc(S(N)(=O)=O)cc3C2)CC1,NS(O)(O)C1CCC(Br)CC1,0.32846386046198056,0.11906817802371393
GAB-REV-df6-3,x0305,1,CCNc1ncc(C#N)cc1OCc1ccc2[nH]ncc2c1,CCNC1CCC(CN)CN1,0.44551342442585956,0.11136214253324873
BEN-VAN-77c-9,x0759,1,CC(=O)N1CCOC(c2ccc(F)c(F)c2CC(C)Nc2ccc(C#N)cn2)C1,CC(O)N1CCOC(C2CCC(F)CC2)C1,0.46730491722059386,0.18212486202471298
WIL-LEE-364-2,x0072,1,O=CCC=CC(=O)S(=O)(=O)C(=O)[N-]C(=O)C(=O)S(=O)(=O)CC1=CCCC=C1,CS(O)(O)NCCC1CCCCC1,0.39663862912855824,0.1717509970265363
RAF-POL-950-12,x0967,1,CC(=O)NCC(=O)N1CCC2(CCC[NH2+]C2)C1,CC(O)NC(CC1CCC(O)CC1)C(O)NCCCBr,0.2889782553696737,0.06905562190780008
NIY-UNK-626-4,x0946,0,C#Cc1cncc(Nc2csc(NS(=O)(=O)CCN3CCN(C(=O)CCl)CC3)c2)c1,NS(O)(O)C1CCC(Br)CC1,0.4103938808138926,0.08153780480416159
VIJ-CYC-1a3-7,x0991,0,Cc1nc(-c2ccc(CNC(=O)C(=O)NCc3ccc(S(=O)(=O)N(C)C(C)C)cc3)cc2)no1,CCC(N)N,0.39543858585568253,0.13297370365892439
WAR-XCH-bdd-34,x1334,1,c1ccc2sc(-c3cc(CCc4cn[nH]c4)ccn3)nc2c1,CC(O)N1CCN(CC2CCC(Cl)S2)CC1,0.44158750289112375,0.11451347846602294
MAK-UNK-c7a-4,x1418,0,[NH3+]CC1OC(C2CCC3CC(C=O)[NH+](CCO)CC3C2)Cc2c1ccc(O)c2O,CC(O)N1CCN(CC2CCCS2)CC1,0.41096726456815375,0.14257318169737618
MAK-UNK-b1d-1,x1382,0,O=C(C(Nc1nc2ccccc2[nH]1)c1ccccc1O)N1CC[NH+](Cc2cccs2)CC1,CC(O)NC(C)C1CCCC(Cl)C1,0.44394085261642147,0.1917709800701303
MAK-UNK-ace-31,x0387,1,Cc1ccc(COC(=O)CCOC2CC[NH+](Cc3ccsc3)CC2)cc1,OC1CCN(CC2CCSC2)CC1,0.4643587156738468,0.15733812576287426
TAM-UNI-d1c-6,x0820,0,CNS(=O)(=O)c1ccc2ccc(C[NH+]3CCN(C(=O)CCl)CC3)cc2c1,CC(O)NC(C)C1CCCC2CCCCC21,0.4120728091383363,0.16766005239165652
RAM-SYN-2a3-4,x0736,0,Cc1c(O)cccc1C(=O)NC(SC1(CC(=O)[O-])CC1)C(O)C[NH+]1CC2CCCCC2CC1C(=O)NC(C)(C)C,CC(O)N1CCN(C(O)C2CCCO2)CC1,0.3666706549933677,0.17064521098886024
AVI-UNI-a66-2,x1382,1,O=C(CCl)NC1=[NH+]c2cc(C(=O)[O-])ccc2Sc2ccc(Cl)cc21,CC(O)NC(C)C1CCCC(Cl)C1,0.5430099651058615,0.14984651720975087
NAU-LAT-ec9-6,x0708,0,O=C([O-])c1ccc(Cn2cc(Cn3nc(-c4ccccc4)c4ccccc43)nn2)cc1,CC(O)NNC(O)C1CC2CCCCC2S1,0.4334299930598978,0.15290645116142176
JAN-LUN-04a-7,x0104,0,O=C([O-])CCCc1cncc(NC(=O)Nc2cc(O)ccc2C2CN(C(=O)CCl)Cc3ccc(O)cc32)c1,CC(O)NCCC1CNC2CCC(F)CC12,0.46719834727777587,0.13852998449074885
SAL-INS-a5f-1,x0995,0,NC(=[NH2+])NCCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C([NH3+])CO)C(=O)[O-],NC1CNCNC1,0.48778887024926637,0.21303449045471903
DR.-DNY-ae1-14,x1249,1,Nc1cccc(C(=O)C=Cc2cnc3ccccc3n2)c1,NCC1CCC(CNC(O)N2CCOCC2)CC1,0.42298267368840975,0.08571796374578665
VIT-UNK-2a0-3,x1418,0,NC(=O)CCCCC(=O)N1CC[NH+](Cc2cccc(F)c2)CC1,CC(O)N1CCN(CC2CCCS2)CC1,0.5788423949576342,0.1725609405155837
MAK-UNK-c44-8,x0967,1,O=C(CS(=O)(=O)NCCc1ccccc1)NC(Cc1ccc(O)cc1)C(=O)NCC#CBr,CC(O)NC(CC1CCC(O)CC1)C(O)NCCCBr,0.442153413831436,0.09371942432231581
DR.-DNY-3e4-9,x1385,1,O=[N+]([O-])c1ccc(-n2nc(-c3ccc(F)cc3)cc2-c2cnc3ccccc3n2)c([N+](=O)[O-])c1,CC(O)N1CCN(CC2CCC(Br)S2)CC1,0.39327259293867045,0.16362626646869577
